"Time","conc_molH","conc_molMET","conc_molSTY","conc_molTOL","conc_molWAT","liqlevel","liqlevel_l2","Q","QCum","T","P"
"2.17","0.0455749","0.663356","3.06998","0.776187","2.64399","5.12943","0.738392","-1.86383","-49.689","42.2228","2.4526"
"2.18","0.0455582","0.663368","3.07005","0.776153","2.64383","5.12943","0.738388","-1.86383","-49.7076","42.2177","2.45167"
"2.19","0.0455415","0.66338","3.07011","0.77612","2.64366","5.12943","0.738384","-1.86383","-49.7263","42.2125","2.45074"
"2.2","0.0455247","0.663392","3.07018","0.776087","2.6435","5.12943","0.738379","-1.86383","-49.7449","42.2074","2.44981"
"2.21","0.045508","0.663405","3.07025","0.776054","2.64333","5.12943","0.738375","-1.86383","-49.7635","42.2023","2.44888"
"2.22","0.0454912","0.663417","3.07032","0.776021","2.64317","5.12943","0.738371","-1.86383","-49.7822","42.1972","2.44795"
"2.23","0.0454746","0.663428","3.07039","0.775988","2.643","5.12943","0.738366","-1.86383","-49.8008","42.1922","2.44702"
"2.24","0.0454581","0.663439","3.07046","0.775954","2.64284","5.12943","0.738362","-1.86383","-49.8194","42.1872","2.44609"
"2.25","0.0454415","0.66345","3.07053","0.775921","2.64267","5.12953","0.738282","-1.86383","-49.8381","42.1972","2.44551"
"2.26","0.045426","0.663461","3.0706","0.775888","2.64251","5.12963","0.738141","-1.86383","-49.8567","42.2189","2.44517"
"2.27","0.0454116","0.663472","3.07067","0.775855","2.64234","5.12974","0.738","-1.86383","-49.8754","42.2407","2.44487"
"2.28","0.0453986","0.663483","3.07073","0.775822","2.64218","5.12984","0.737859","-1.86383","-49.894","42.2624","2.44464"
"2.29","0.0453856","0.663493","3.0708","0.77579","2.64201","5.12994","0.737719","-1.86383","-49.9126","42.2842","2.44442"
"2.3","0.0453746","0.663504","3.07087","0.775758","2.64185","5.13004","0.737578","-1.86383","-49.9313","42.3056","2.44429"
"2.31","0.0453637","0.663515","3.07094","0.775726","2.64167","5.13014","0.737437","-1.86383","-49.9499","42.327","2.44417"
"2.32","0.0453542","0.663526","3.07101","0.775694","2.64149","5.13024","0.737296","-1.86383","-49.9686","42.3483","2.44411"
"2.33","0.0453462","0.663536","3.07108","0.775662","2.64131","5.13034","0.737156","-1.86383","-49.9872","42.3697","2.44413"
"2.34","0.0453381","0.663545","3.07115","0.77563","2.64113","5.13044","0.737015","-1.86383","-50.0058","42.3911","2.44414"
"2.35","0.0453301","0.663554","3.07122","0.775598","2.64095","5.13053","0.736874","-1.86383","-50.0245","42.4124","2.44416"
"2.36","0.0453244","0.663564","3.07128","0.775566","2.64076","5.13062","0.73673","-1.86383","-50.0431","42.4338","2.4443"
"2.37","0.04532","0.663573","3.07135","0.775534","2.64057","5.13072","0.736585","-1.86383","-50.0617","42.4554","2.4445"
"2.38","0.0453155","0.663582","3.07142","0.775502","2.64038","5.13081","0.73644","-1.86383","-50.0804","42.4771","2.4447"
"2.39","0.0453111","0.663592","3.07149","0.77547","2.64018","5.13091","0.736296","-1.86383","-50.099","42.4987","2.4449"
"2.4","0.0453067","0.663601","3.07156","0.775439","2.63999","5.131","0.736151","-1.86383","-50.1177","42.5204","2.44511"
"2.41","0.0453046","0.663611","3.07163","0.775408","2.6398","5.13109","0.735998","-1.86383","-50.1363","42.543","2.44544"
"2.42","0.0453038","0.66362","3.0717","0.775378","2.6396","5.13119","0.735846","-1.86383","-50.1549","42.5661","2.44585"
"2.43","0.045303","0.663629","3.07177","0.775347","2.63939","5.13128","0.735693","-1.86383","-50.1736","42.5893","2.44626"
"2.44","0.0453022","0.663638","3.07184","0.775316","2.63919","5.13138","0.735538","-1.86383","-50.1922","42.6125","2.44666"
"2.45","0.0453014","0.663646","3.0719","0.775285","2.63899","5.13147","0.735383","-1.86383","-50.2108","42.6357","2.44707"
"2.46","0.0453029","0.663654","3.07197","0.775254","2.63878","5.13156","0.735228","-1.86383","-50.2295","42.6588","2.4476"
"2.47","0.0453056","0.663663","3.07204","0.775224","2.63858","5.13164","0.735073","-1.86383","-50.2481","42.682","2.44818"
"2.48","0.0453083","0.663671","3.07211","0.775193","2.63837","5.13173","0.734916","-1.86383","-50.2668","42.7053","2.44877"
"2.49","0.0453109","0.663679","3.07218","0.775162","2.63816","5.13181","0.734758","-1.86383","-50.2854","42.7285","2.44935"
"2.5","0.0453136","0.663688","3.07225","0.775131","2.63794","5.1319","0.734601","-1.86383","-50.304","42.7518","2.44994"
"2.51","0.0453185","0.663696","3.07232","0.775102","2.63773","5.13199","0.734444","-1.86383","-50.3227","42.775","2.45063"
"2.52","0.0453244","0.663704","3.07239","0.775072","2.63751","5.13207","0.734287","-1.86383","-50.3413","42.7983","2.45138"
"2.53","0.0453304","0.663713","3.07245","0.775042","2.6373","5.13216","0.734129","-1.86383","-50.36","42.8213","2.45212"
"2.54","0.0453364","0.663721","3.07252","0.775013","2.63707","5.13225","0.733972","-1.86383","-50.3786","42.8444","2.45287"
"2.55","0.0453423","0.66373","3.07259","0.774983","2.63685","5.13233","0.733815","-1.86383","-50.3972","42.8675","2.45362"
"2.56","0.0453503","0.663738","3.07266","0.774954","2.63662","5.13242","0.733658","-1.86383","-50.4159","42.8906","2.45446"
"2.57","0.0453594","0.663746","3.07273","0.774924","2.6364","5.13251","0.733501","-1.86383","-50.4345","42.9133","2.45536"
"2.58","0.0453684","0.663754","3.0728","0.774895","2.63617","5.13259","0.733343","-1.86383","-50.4531","42.9361","2.45626"
"2.59","0.0453775","0.663762","3.07287","0.774865","2.63594","5.13268","0.733185","-1.86383","-50.4718","42.9589","2.45716"
"2.6","0.0453865","0.66377","3.07294","0.774836","2.63571","5.13277","0.733028","-1.86383","-50.4904","42.9816","2.45805"
"2.61","0.0453975","0.663778","3.07301","0.774806","2.63547","5.13285","0.73287","-1.86383","-50.5091","43.0044","2.45904"
"2.62","0.0454094","0.663786","3.07308","0.774777","2.63524","5.13294","0.732712","-1.86383","-50.5277","43.0268","2.46008"
"2.63","0.0454213","0.663794","3.07315","0.774748","2.635","5.13302","0.732554","-1.86383","-50.5463","43.0492","2.46112"
"2.64","0.0454332","0.663802","3.07322","0.77472","2.63476","5.1331","0.732397","-1.86383","-50.565","43.0717","2.46216"
"2.65","0.0454451","0.66381","3.07329","0.774692","2.63452","5.13318","0.732239","-1.86383","-50.5836","43.0941","2.46319"
"2.66","0.0454588","0.663818","3.07336","0.774664","2.63427","5.13326","0.732081","-1.86383","-50.6022","43.1165","2.46432"
"2.67","0.0454734","0.663826","3.07343","0.774635","2.63403","5.13334","0.731923","-1.86383","-50.6209","43.1386","2.46549"
"2.68","0.045488","0.663834","3.07351","0.774607","2.63379","5.13342","0.731765","-1.86383","-50.6395","43.1607","2.46665"
"2.69","0.0455026","0.663843","3.07358","0.774579","2.63354","5.13351","0.731608","-1.86383","-50.6582","43.1827","2.46782"
"2.7","0.0455172","0.663851","3.07365","0.774551","2.63328","5.13359","0.73145","-1.86383","-50.6768","43.2048","2.46899"
"2.71","0.0455335","0.663859","3.07372","0.774523","2.63303","5.13367","0.731292","-1.86383","-50.6954","43.2269","2.47024"
"2.72","0.0455506","0.663867","3.07379","0.774494","2.63278","5.13375","0.731134","-1.86383","-50.7141","43.2486","2.47152"
"2.73","0.0455677","0.663875","3.07386","0.774466","2.63253","5.13383","0.730976","-1.86383","-50.7327","43.2704","2.47281"
"2.74","0.0455848","0.663883","3.07394","0.774438","2.63227","5.13391","0.730819","-1.86383","-50.7514","43.2921","2.4741"
"2.75","0.0456019","0.663891","3.07401","0.774411","2.63201","5.13399","0.730661","-1.86383","-50.77","43.3138","2.47539"
"2.76","0.0456205","0.663899","3.07408","0.774384","2.63175","5.13407","0.730503","-1.86383","-50.7886","43.3356","2.47675"
"2.77","0.0456399","0.663907","3.07415","0.774357","2.63148","5.13415","0.730345","-1.86383","-50.8073","43.357","2.47815"
"2.78","0.0456594","0.663915","3.07422","0.77433","2.63122","5.13423","0.730187","-1.86383","-50.8259","43.3784","2.47956"
"2.79","0.0456788","0.663923","3.07429","0.774303","2.63095","5.13431","0.73003","-1.86383","-50.8445","43.3998","2.48096"
"2.8","0.0456982","0.663931","3.07436","0.774276","2.63069","5.1344","0.729872","-1.86383","-50.8632","43.4212","2.48236"
"2.81","0.0457191","0.663939","3.07444","0.774249","2.63042","5.13448","0.729714","-1.86383","-50.8818","43.4426","2.48383"
"2.82","0.0457406","0.663947","3.07451","0.774222","2.63015","5.13456","0.729556","-1.86383","-50.9005","43.4637","2.48533"
"2.83","0.0457622","0.663955","3.07458","0.774195","2.62988","5.13463","0.729398","-1.86383","-50.9191","43.4848","2.48684"
"2.84","0.0457838","0.663963","3.07465","0.774168","2.6296","5.13471","0.729241","-1.86383","-50.9377","43.5058","2.48834"
"2.85","0.0458054","0.663971","3.07472","0.774142","2.62932","5.13479","0.729083","-1.86383","-50.9564","43.5269","2.48985"
"2.86","0.0458283","0.663979","3.07479","0.774116","2.62904","5.13486","0.728925","-1.86383","-50.975","43.548","2.49142"
"2.87","0.0458518","0.663987","3.07487","0.774091","2.62877","5.13494","0.728767","-1.86383","-50.9936","43.5688","2.49302"
"2.88","0.0458754","0.663996","3.07494","0.774065","2.62849","5.13501","0.728609","-1.86383","-51.0123","43.5895","2.49462"
"2.89","0.045899","0.664004","3.07501","0.774039","2.6282","5.13509","0.728452","-1.86383","-51.0309","43.6103","2.49622"
"2.9","0.0459226","0.664012","3.07508","0.774013","2.62792","5.13517","0.728294","-1.86383","-51.0496","43.6311","2.49783"
"2.91","0.0459474","0.66402","3.07515","0.773987","2.62763","5.13524","0.728136","-1.86383","-51.0682","43.6518","2.49949"
"2.92","0.0459728","0.664028","3.07523","0.773961","2.62734","5.13532","0.727978","-1.86383","-51.0868","43.6723","2.50118"
"2.93","0.0459983","0.664036","3.0753","0.773936","2.62706","5.13539","0.72782","-1.86383","-51.1055","43.6927","2.50287"
"2.94","0.0460237","0.664044","3.07538","0.77391","2.62676","5.13547","0.727663","-1.86383","-51.1241","43.7132","2.50456"
"2.95","0.0460491","0.664052","3.07545","0.773885","2.62647","5.13555","0.727505","-1.86383","-51.1428","43.7337","2.50625"
"2.96","0.0460757","0.66406","3.07552","0.773861","2.62618","5.13562","0.727347","-1.86383","-51.1614","43.7541","2.508"
"2.97","0.0461028","0.664068","3.0756","0.773836","2.62588","5.1357","0.727189","-1.86383","-51.18","43.7743","2.50977"
"2.98","0.04613","0.664076","3.07567","0.773811","2.62559","5.13578","0.727031","-1.86383","-51.1987","43.7944","2.51155"
"2.99","0.0461571","0.664084","3.07575","0.773787","2.62529","5.13585","0.726874","-1.86383","-51.2173","43.8146","2.51332"
"3","0.0461843","0.664093","3.07582","0.773762","2.62498","5.13593","0.726716","-1.86383","-51.2359","43.8348","2.5151"
"3.01","0.0462125","0.664103","3.07589","0.773737","2.62468","5.136","0.726558","-1.86383","-51.2546","43.8549","2.51692"
"3.02","0.0462412","0.664112","3.07597","0.773713","2.62438","5.13608","0.7264","-1.86383","-51.2732","43.8748","2.51877"
"3.03","0.0462699","0.664121","3.07604","0.773688","2.62408","5.13616","0.726242","-1.86383","-51.2919","43.8946","2.52062"
"3.04","0.0462986","0.664131","3.07612","0.773663","2.62377","5.13623","0.726085","-1.86383","-51.3105","43.9145","2.52247"
"3.05","0.0463274","0.66414","3.07619","0.77364","2.62346","5.13631","0.725927","-1.86383","-51.3291","43.9344","2.52432"
"3.06","0.0463571","0.664149","3.07626","0.773616","2.62315","5.13638","0.725769","-1.86383","-51.3478","43.9542","2.52623"
"3.07","0.0463872","0.664159","3.07634","0.773593","2.62284","5.13645","0.725611","-1.86383","-51.3664","43.9738","2.52814"
"3.08","0.0464174","0.664168","3.07641","0.773569","2.62253","5.13652","0.725454","-1.86383","-51.385","43.9934","2.53006"
"3.09","0.0464476","0.664177","3.07649","0.773546","2.62221","5.13659","0.725296","-1.86383","-51.4037","44.013","2.53198"
"3.1","0.0464778","0.664187","3.07656","0.773522","2.62189","5.13667","0.725138","-1.86383","-51.4223","44.0326","2.5339"
"3.11","0.0465091","0.664196","3.07663","0.773499","2.62158","5.13674","0.72498","-1.86383","-51.441","44.0521","2.53587"
"3.12","0.0465404","0.664206","3.07671","0.773475","2.62126","5.13681","0.724822","-1.86383","-51.4596","44.0714","2.53785"
"3.13","0.0465719","0.664217","3.07678","0.773452","2.62094","5.13688","0.724665","-1.86383","-51.4782","44.0907","2.53983"
"3.14","0.0466035","0.664227","3.07686","0.773428","2.62062","5.13695","0.724506","-1.86383","-51.4969","44.11","2.54182"
"3.15","0.046635","0.664238","3.07693","0.773406","2.62029","5.13703","0.724348","-1.86383","-51.5155","44.1293","2.5438"
"3.16","0.0466676","0.664248","3.077","0.773384","2.61997","5.1371","0.72419","-1.86383","-51.5341","44.1486","2.54584"
"3.17","0.0467001","0.664258","3.07708","0.773361","2.61964","5.13717","0.724031","-1.86383","-51.5528","44.1677","2.54787"
"3.18","0.0467329","0.664269","3.07715","0.773339","2.61932","5.13724","0.723873","-1.86383","-51.5714","44.1867","2.54991"
"3.19","0.0467657","0.664279","3.07723","0.773317","2.61899","5.13731","0.723715","-1.86383","-51.5901","44.2057","2.55196"
"3.2","0.0467984","0.66429","3.07731","0.773294","2.61865","5.13738","0.723556","-1.86383","-51.6087","44.2248","2.554"
"3.21","0.0468321","0.6643","3.07738","0.773272","2.61832","5.13746","0.723398","-1.86383","-51.6273","44.2438","2.55609"
"3.22","0.0468658","0.66431","3.07746","0.77325","2.61799","5.13753","0.72324","-1.86383","-51.646","44.2625","2.55818"
"3.23","0.0468997","0.664321","3.07753","0.773227","2.61766","5.1376","0.723082","-1.86383","-51.6646","44.2812","2.56028"
"3.24","0.0469336","0.664331","3.07761","0.773205","2.61732","5.13767","0.722923","-1.86383","-51.6833","44.3","2.56237"
"3.25","0.0469675","0.664342","3.07769","0.773184","2.61698","5.13774","0.722765","-1.86383","-51.7019","44.3187","2.56447"
"3.26","0.0470023","0.664353","3.07776","0.773163","2.61664","5.13781","0.722607","-1.86383","-51.7205","44.3374","2.56661"
"3.27","0.0470371","0.664365","3.07784","0.773142","2.6163","5.13789","0.722448","-1.86383","-51.7392","44.3561","2.56875"
"3.28","0.047072","0.664377","3.07792","0.77312","2.61596","5.13796","0.72229","-1.86383","-51.7578","44.3746","2.5709"
"3.29","0.0471069","0.664389","3.07799","0.773099","2.61562","5.13803","0.722132","-1.86383","-51.7764","44.393","2.57304"
"3.3","0.0471419","0.6644","3.07807","0.773078","2.61527","5.1381","0.721974","-1.86383","-51.7951","44.4115","2.57519"
"3.31","0.0471776","0.664412","3.07815","0.773057","2.61492","5.13817","0.721815","-1.86383","-51.8137","44.43","2.57737"
"3.32","0.0472133","0.664424","3.07822","0.773036","2.61457","5.13824","0.721657","-1.86383","-51.8324","44.4484","2.57956"
"3.33","0.0472492","0.664436","3.0783","0.773015","2.61423","5.13831","0.721499","-1.86383","-51.851","44.4666","2.58175"
"3.34","0.0472851","0.664447","3.07837","0.772994","2.61388","5.13838","0.72134","-1.86383","-51.8696","44.4848","2.58394"
"3.35","0.047321","0.664459","3.07845","0.772974","2.61352","5.13845","0.721182","-1.86383","-51.8883","44.503","2.58614"
"3.36","0.0473576","0.664471","3.07853","0.772954","2.61317","5.13851","0.721024","-1.86383","-51.9069","44.5212","2.58836"
"3.37","0.0473942","0.664482","3.0786","0.772934","2.61282","5.13858","0.720865","-1.86383","-51.9255","44.5394","2.59059"
"3.38","0.0474309","0.664495","3.07868","0.772914","2.61246","5.13865","0.720707","-1.86383","-51.9442","44.5573","2.59283"
"3.39","0.0474677","0.664508","3.07876","0.772894","2.61211","5.13872","0.720549","-1.86383","-51.9628","44.5753","2.59506"
"3.4","0.0475044","0.664521","3.07883","0.772874","2.61174","5.13879","0.720391","-1.86383","-51.9815","44.5932","2.5973"
"3.41","0.0475418","0.664534","3.07891","0.772854","2.61138","5.13885","0.720232","-1.86383","-52.0001","44.6112","2.59954"
"3.42","0.0475792","0.664547","3.07898","0.772834","2.61102","5.13892","0.720073","-1.86383","-52.0187","44.6291","2.60182"
"3.43","0.0476169","0.66456","3.07906","0.772814","2.61066","5.13899","0.719915","-1.86383","-52.0374","44.6468","2.60409"
"3.44","0.0476546","0.664573","3.07914","0.772794","2.6103","5.13906","0.719756","-1.86383","-52.056","44.6645","2.60637"
"3.45","0.0476922","0.664586","3.07922","0.772775","2.60993","5.13913","0.719597","-1.86383","-52.0747","44.6823","2.60864"
"3.46","0.0477299","0.664599","3.07929","0.772756","2.60956","5.13919","0.719438","-1.86383","-52.0933","44.7","2.61091"
"3.47","0.0477682","0.664612","3.07937","0.772737","2.60919","5.13926","0.719279","-1.86383","-52.1119","44.7177","2.61322"
"3.48","0.0478065","0.664625","3.07945","0.772718","2.60883","5.13933","0.71912","-1.86383","-52.1306","44.7351","2.61553"
"3.49","0.0478449","0.664639","3.07953","0.772699","2.60846","5.1394","0.718961","-1.86383","-52.1492","44.7526","2.61783"
"3.5","0.0478832","0.664653","3.07961","0.772681","2.60808","5.13947","0.718802","-1.86383","-52.1678","44.7701","2.62014"
"3.51","0.0479216","0.664667","3.07969","0.772662","2.60771","5.13954","0.718643","-1.86383","-52.1865","44.7875","2.62245"
"3.52","0.0479605","0.664681","3.07977","0.772643","2.60733","5.1396","0.718485","-1.86383","-52.2051","44.805","2.62479"
"3.53","0.0479995","0.664696","3.07984","0.772624","2.60696","5.13967","0.718326","-1.86383","-52.2238","44.8222","2.62712"
"3.54","0.0480385","0.66471","3.07992","0.772605","2.60659","5.13974","0.718167","-1.86383","-52.2424","44.8395","2.62946"
"3.55","0.0480775","0.664724","3.08","0.772588","2.6062","5.13981","0.718008","-1.86383","-52.261","44.8567","2.6318"
"3.56","0.0481164","0.664738","3.08008","0.77257","2.60582","5.13988","0.717849","-1.86383","-52.2797","44.8739","2.63413"
"3.57","0.048156","0.664752","3.08016","0.772552","2.60544","5.13994","0.71769","-1.86383","-52.2983","44.8912","2.6365"
"3.58","0.0481955","0.664766","3.08024","0.772534","2.60506","5.14001","0.717531","-1.86383","-52.3169","44.9082","2.63886"
"3.59","0.0482351","0.664782","3.08032","0.772517","2.60468","5.14008","0.717372","-1.86383","-52.3356","44.9252","2.64122"
"3.6","0.0482746","0.664797","3.08039","0.772499","2.60429","5.14015","0.717214","-1.86383","-52.3542","44.9422","2.64358"
"3.61","0.0483142","0.664812","3.08047","0.772481","2.60391","5.14022","0.717055","-1.86383","-52.3729","44.9592","2.64595"
"3.62","0.0483543","0.664827","3.08055","0.772464","2.60352","5.14028","0.716896","-1.86383","-52.3915","44.9762","2.64833"
"3.63","0.0483943","0.664843","3.08063","0.772446","2.60313","5.14035","0.716737","-1.86383","-52.4101","44.993","2.65072"
"3.64","0.0484344","0.664858","3.08071","0.772428","2.60274","5.14041","0.716578","-1.86383","-52.4288","45.0098","2.65311"
"3.65","0.0484745","0.664873","3.08079","0.772412","2.60235","5.14048","0.716419","-1.86383","-52.4474","45.0266","2.65549"
"3.66","0.0485145","0.664889","3.08087","0.772395","2.60196","5.14054","0.71626","-1.86383","-52.4661","45.0433","2.65788"
"3.67","0.0485551","0.664904","3.08094","0.772379","2.60156","5.14061","0.716101","-1.86383","-52.4847","45.0601","2.66029"
"3.68","0.0485956","0.664919","3.08102","0.772362","2.60117","5.14067","0.715942","-1.86383","-52.5033","45.0767","2.66269"
"3.69","0.0486361","0.664936","3.0811","0.772345","2.60078","5.14074","0.715782","-1.86383","-52.522","45.0933","2.6651"
"3.7","0.0486766","0.664952","3.08118","0.772329","2.60038","5.1408","0.715623","-1.86383","-52.5406","45.1098","2.66751"
"3.71","0.0487172","0.664969","3.08126","0.772312","2.59998","5.14087","0.715463","-1.86383","-52.5592","45.1264","2.66992"
"3.72","0.0487581","0.664985","3.08134","0.772296","2.59958","5.14093","0.715304","-1.86383","-52.5779","45.1429","2.67234"
"3.73","0.048799","0.665002","3.08143","0.772279","2.59918","5.141","0.715144","-1.86383","-52.5965","45.1593","2.67477"
"3.74","0.04884","0.665018","3.08151","0.772263","2.59878","5.14106","0.714985","-1.86383","-52.6152","45.1756","2.67719"
"3.75","0.0488809","0.665035","3.08159","0.772247","2.59837","5.14113","0.714825","-1.86383","-52.6338","45.192","2.67962"
"3.76","0.0489218","0.665051","3.08167","0.772232","2.59797","5.14119","0.714666","-1.86383","-52.6524","45.2083","2.68204"
"3.77","0.0489631","0.665068","3.08175","0.772216","2.59756","5.14126","0.714506","-1.86383","-52.6711","45.2247","2.68449"
"3.78","0.0490044","0.665084","3.08183","0.772201","2.59715","5.14132","0.714347","-1.86383","-52.6897","45.2408","2.68693"
"3.79","0.0490457","0.665102","3.08191","0.772185","2.59675","5.14139","0.714187","-1.86383","-52.7083","45.2569","2.68937"
"3.8","0.049087","0.66512","3.08199","0.77217","2.59634","5.14145","0.714028","-1.86383","-52.727","45.2731","2.69182"
"3.81","0.0491283","0.665138","3.08207","0.772154","2.59593","5.14152","0.713868","-1.86383","-52.7456","45.2892","2.69426"
"3.82","0.04917","0.665155","3.08215","0.772139","2.59551","5.14158","0.713709","-1.86383","-52.7643","45.3053","2.69671"
"3.83","0.0492116","0.665173","3.08223","0.772123","2.5951","5.14165","0.713549","-1.86383","-52.7829","45.3213","2.69916"
"3.84","0.0492533","0.665191","3.08231","0.772108","2.59469","5.14171","0.71339","-1.86383","-52.8015","45.3372","2.70162"
"3.85","0.0492949","0.665208","3.08239","0.772094","2.59427","5.14178","0.71323","-1.86383","-52.8202","45.3531","2.70408"
"3.86","0.0493366","0.665226","3.08248","0.772079","2.59386","5.14184","0.713071","-1.86383","-52.8388","45.3691","2.70653"
"3.87","0.0493783","0.665244","3.08256","0.772065","2.59344","5.14191","0.712911","-1.86383","-52.8574","45.385","2.70899"
"3.88","0.0494202","0.665262","3.08264","0.772051","2.59302","5.14197","0.712752","-1.86383","-52.8761","45.4007","2.71146"
"3.89","0.0494621","0.665281","3.08272","0.772036","2.5926","5.14204","0.712592","-1.86383","-52.8947","45.4164","2.71393"
"3.9","0.0495041","0.665299","3.0828","0.772022","2.59218","5.1421","0.712433","-1.86383","-52.9134","45.4322","2.7164"
"3.91","0.049546","0.665318","3.08288","0.772007","2.59176","5.14217","0.712272","-1.86383","-52.932","45.4479","2.71887"
"3.92","0.0495879","0.665337","3.08296","0.771993","2.59134","5.14223","0.712112","-1.86383","-52.9506","45.4636","2.72134"
"3.93","0.0496301","0.665356","3.08304","0.771979","2.59091","5.1423","0.711952","-1.86383","-52.9693","45.4791","2.72381"
"3.94","0.0496723","0.665375","3.08312","0.771964","2.59049","5.14236","0.711792","-1.86383","-52.9879","45.4946","2.72629"
"3.95","0.0497144","0.665394","3.0832","0.771951","2.59006","5.14243","0.711632","-1.86383","-53.0066","45.5102","2.72877"
"3.96","0.0497566","0.665413","3.08329","0.771938","2.58963","5.14249","0.711472","-1.86383","-53.0252","45.5257","2.73125"
"3.97","0.0497988","0.665432","3.08337","0.771925","2.5892","5.14256","0.711312","-1.86383","-53.0438","45.5412","2.73373"
"3.98","0.0498411","0.665451","3.08345","0.771911","2.58877","5.14262","0.711151","-1.86383","-53.0625","45.5565","2.73621"
"3.99","0.0498835","0.665471","3.08354","0.771898","2.58835","5.14269","0.710991","-1.86383","-53.0811","45.5719","2.73869"
"4","0.0499259","0.665491","3.08362","0.771885","2.58791","5.14275","0.710831","-1.86383","-53.0997","45.5872","2.74118"
"4.01","0.0499683","0.665511","3.0837","0.771872","2.58748","5.14281","0.710671","-1.86383","-53.1184","45.6025","2.74367"
"4.02","0.0500107","0.665531","3.08378","0.771858","2.58704","5.14287","0.710511","-1.86383","-53.137","45.6178","2.74616"
"4.03","0.050053","0.665551","3.08387","0.771845","2.58661","5.14294","0.710351","-1.86383","-53.1557","45.633","2.74864"
"4.04","0.0500956","0.665571","3.08395","0.771832","2.58617","5.143","0.71019","-1.86383","-53.1743","45.6481","2.75113"
"4.05","0.0501381","0.665592","3.08403","0.771819","2.58574","5.14306","0.71003","-1.86383","-53.1929","45.6632","2.75362"
"4.06","0.0501807","0.665612","3.08412","0.771807","2.5853","5.14312","0.70987","-1.86383","-53.2116","45.6784","2.75612"
"4.07","0.0502232","0.665632","3.0842","0.771795","2.58485","5.14319","0.70971","-1.86383","-53.2302","45.6935","2.75861"
"4.08","0.0502658","0.665652","3.08428","0.771783","2.58441","5.14325","0.70955","-1.86383","-53.2488","45.7084","2.7611"
"4.09","0.0503084","0.665673","3.08437","0.771771","2.58397","5.14331","0.70939","-1.86383","-53.2675","45.7234","2.7636"
"4.1","0.0503511","0.665695","3.08445","0.771759","2.58353","5.14337","0.709229","-1.86383","-53.2861","45.7383","2.76609"
"4.11","0.0503938","0.665716","3.08453","0.771747","2.58309","5.14344","0.709069","-1.86383","-53.3048","45.7533","2.76859"
"4.12","0.0504365","0.665737","3.08461","0.771735","2.58264","5.1435","0.708909","-1.86383","-53.3234","45.7682","2.77109"
"4.13","0.0504791","0.665758","3.0847","0.771723","2.58219","5.14356","0.708749","-1.86383","-53.342","45.783","2.77359"
"4.14","0.0505218","0.66578","3.08478","0.771711","2.58174","5.14362","0.708588","-1.86383","-53.3607","45.7977","2.77609"
"4.15","0.0505646","0.665801","3.08486","0.771699","2.58129","5.14369","0.708427","-1.86383","-53.3793","45.8125","2.77858"
"4.16","0.0506074","0.665822","3.08495","0.771687","2.58084","5.14375","0.708267","-1.86383","-53.398","45.8272","2.78108"
"4.17","0.0506502","0.665844","3.08503","0.771675","2.5804","5.14381","0.708106","-1.86383","-53.4166","45.842","2.78358"
"4.18","0.050693","0.665865","3.08511","0.771664","2.57995","5.14387","0.707945","-1.86383","-53.4352","45.8565","2.78608"
"4.19","0.0507358","0.665887","3.08519","0.771653","2.5795","5.14394","0.707784","-1.86383","-53.4539","45.8711","2.78858"
"4.2","0.0507786","0.66591","3.08528","0.771642","2.57905","5.144","0.707623","-1.86383","-53.4725","45.8857","2.79108"
"4.21","0.0508214","0.665932","3.08536","0.771631","2.57859","5.14406","0.707462","-1.86383","-53.4911","45.9003","2.79358"
"4.22","0.0508642","0.665955","3.08545","0.771621","2.57813","5.14412","0.707302","-1.86383","-53.5098","45.9148","2.79608"
"4.23","0.050907","0.665977","3.08553","0.77161","2.57767","5.14419","0.707141","-1.86383","-53.5284","45.9292","2.79858"
"4.24","0.0509499","0.666","3.08562","0.771599","2.57721","5.14425","0.70698","-1.86383","-53.5471","45.9436","2.80107"
"4.25","0.0509927","0.666022","3.0857","0.771589","2.57675","5.14431","0.706819","-1.86383","-53.5657","45.958","2.80357"
"4.26","0.0510356","0.666045","3.08579","0.771578","2.5763","5.14437","0.706658","-1.86383","-53.5843","45.9724","2.80607"
"4.27","0.0510784","0.666067","3.08587","0.771567","2.57584","5.14444","0.706498","-1.86383","-53.603","45.9868","2.80857"
"4.28","0.0511213","0.666089","3.08596","0.771557","2.57538","5.1445","0.706337","-1.86383","-53.6216","46.001","2.81107"
"4.29","0.0511641","0.666113","3.08605","0.771546","2.57491","5.14456","0.706176","-1.86383","-53.6402","46.0152","2.81357"
"4.3","0.051207","0.666137","3.08613","0.771535","2.57445","5.14462","0.706015","-1.86383","-53.6589","46.0294","2.81607"
"4.31","0.0512498","0.66616","3.08622","0.771526","2.57398","5.14469","0.705854","-1.86383","-53.6775","46.0436","2.81857"
"4.32","0.0512926","0.666184","3.0863","0.771517","2.57352","5.14475","0.705694","-1.86383","-53.6962","46.0578","2.82106"
"4.33","0.0513355","0.666207","3.08639","0.771507","2.57305","5.14481","0.705533","-1.86383","-53.7148","46.0719","2.82356"
"4.34","0.0513783","0.666231","3.08647","0.771498","2.57259","5.14487","0.705372","-1.86383","-53.7334","46.0859","2.82606"
